"id","overrideValues","name","ref1","ref2","ref3","ref4","ref5","ref6","ref7","ref8","ref9","ref10","ref11","ref12","ref13","ref14","ref15","ref16","ref17","ref18","ref19","ref20"
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Korea, Republic of","Gwangju","","KOR-29","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Korea, Republic of","Gyeonggi-do","","KOR-41","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Korea, Republic of","Gyeongsangbuk-do","","KOR-47","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Korea, Republic of","Gyeongsangnam-do","","KOR-48","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Korea, Republic of","Incheon","","KOR-28","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Korea, Republic of","Jeju-do","","KOR-49","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Korea, Republic of","Jeollabuk-do","","KOR-45","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Korea, Republic of","Jeollanam-do","","KOR-46","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Korea, Republic of","Sejong","","KOR-50","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Korea, Republic of","Seoul","","KOR-11","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Korea, Republic of","Ulsan","","KOR-31","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kosovo","Gnjilane","","KSV-02","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kosovo","Kosovska Mitrovica","","KSV-03","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kosovo","Peć","","KSV-04","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kosovo","Pristina","","KSV-05","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kosovo","Prizren","","KSV-06","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kosovo","Uroševac","","KSV-07","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kosovo","Đakovica","","KSV-01","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kuwait","Al Aḩmadi","","KWT-AH","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kuwait","Al Farwānīyah","","KWT-FA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kuwait","Al Jahrah","","KWT-JA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kuwait","Al Kuwayt","","KWT-KU","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kuwait","Ḩawallī","","KWT-HW","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kuwait","Mubārak al Kabīr","","KWT-MU","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kyrgyzstan","Batken","","KGZ-B","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kyrgyzstan","Bishkek","","KGZ-GB","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kyrgyzstan","Chü","","KGZ-C","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kyrgyzstan","Jalal-Abad","","KGZ-J","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kyrgyzstan","Naryn","","KGZ-N","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kyrgyzstan","Osh","","KGZ-O","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kyrgyzstan","Talas","","KGZ-T","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Kyrgyzstan","Ysyk-Köl","","KGZ-Y","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Attapu","","LAO-AT","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Bokèo","","LAO-BK","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Bolikhamxai","","LAO-BL","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Champasak","","LAO-CH","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Houaphan","","LAO-HO","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Khammouan","","LAO-KH","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Louang Namtha","","LAO-LM","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Louangphabang","","LAO-LP","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Oudômxai","","LAO-OU","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Phôngsali","","LAO-PH","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Salavan","","LAO-SL","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Savannakhét","","LAO-SV","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Vientiane","","LAO-VT","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Vientiane","","LAO-VI","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Xaignabouli","","LAO-XA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Xékong","","LAO-XE","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Laos","Xiangkhoang","","LAO-XI","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Ādažu novads","","LVA-011","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Aglonas novads","","LVA-001","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Aizkraukles Apriņķis (obsolete)","","LVA-AI","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Aizkraukles novads","","LVA-002","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Aizputes novads","","LVA-003","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Aknīstes novads","","LVA-004","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Alojas novads","","LVA-005","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Alsungas novads","","LVA-006","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Alūksnes Apriņķis (obsolete)","","LVA-AL","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Alūksnes novads","","LVA-007","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Amatas novads","","LVA-008","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Apes novads","","LVA-009","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Auces novads","","LVA-010","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Babītes novads","","LVA-012","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Baldones novads","","LVA-013","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Baltinavas novads","","LVA-014","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Balvu Apriņķis (obsolete)","","LVA-BL","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Balvu novads","","LVA-015","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Bauskas Apriņķis (obsolete)","","LVA-BU","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Bauskas novads","","LVA-016","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Beverīnas novads","","LVA-017","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Brocēnu novads","","LVA-018","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Burtnieku novads","","LVA-019","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Carnikavas novads","","LVA-020","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Cēsu Apriņķis (obsolete)","","LVA-CE","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Cēsu novads","","LVA-022","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Cesvaines novads","","LVA-021","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Ciblas novads","","LVA-023","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Dagdas novads","","LVA-024","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Daugavpils","","LVA-DGV","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Daugavpils Apriņķis (obsolete)","","LVA-DA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Daugavpils novads","","LVA-025","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Dobeles Apriņķis (obsolete)","","LVA-DO","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Dobeles novads","","LVA-026","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Dundagas novads","","LVA-027","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Durbes novads","","LVA-028","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Engures novads","","LVA-029","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Ērgļu novads","","LVA-030","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Garkalnes novads","","LVA-031","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Grobiņas novads","","LVA-032","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Gulbenes Apriņķis (obsolete)","","LVA-GU","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Gulbenes novads","","LVA-033","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Iecavas novads","","LVA-034","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Ikšķiles novads","","LVA-035","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Ilūkstes novads","","LVA-036","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Inčukalna novads","","LVA-037","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Jaunjelgavas novads","","LVA-038","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Jaunpiebalgas novads","","LVA-039","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Jaunpils novads","","LVA-040","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Jēkabpils","","LVA-JKB","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Jēkabpils Apriņķis (obsolete)","","LVA-JK","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Jēkabpils novads","","LVA-042","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Jelgava","","LVA-JEL","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Jelgavas Apriņķis (obsolete)","","LVA-JL","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Jelgavas novads","","LVA-041","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Jūrmala","","LVA-JUR","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Kandavas novads","","LVA-043","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Kārsavas novads","","LVA-044","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Ķeguma novads","","LVA-051","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Ķekavas novads","","LVA-052","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Kocēnu novads","","LVA-045","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Kokneses novads","","LVA-046","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Krāslavas Apriņķis (obsolete)","","LVA-KR","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Krāslavas novads","","LVA-047","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Krimuldas novads","","LVA-048","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Krustpils novads","","LVA-049","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Kuldīgas Apriņķis (obsolete)","","LVA-KU","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Kuldīgas novads","","LVA-050","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Lielvārdes novads","","LVA-053","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Liepāja","","LVA-LPX","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Liepājas Apriņķis (obsolete)","","LVA-LE","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Līgatnes novads","","LVA-055","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Limbažu Apriņķis (obsolete)","","LVA-LM","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Limbažu novads","","LVA-054","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Līvānu novads","","LVA-056","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Lubānas novads","","LVA-057","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Ludzas Apriņķis (obsolete)","","LVA-LU","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Ludzas novads","","LVA-058","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Madonas Apriņķis (obsolete)","","LVA-MA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Madonas novads","","LVA-059","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Mālpils novads","","LVA-061","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Mārupes novads","","LVA-062","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Mazsalacas novads","","LVA-060","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Mērsraga novads","","LVA-063","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Naukšēnu novads","","LVA-064","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Neretas novads","","LVA-065","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Nīcas novads","","LVA-066","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Ogres Apriņķis (obsolete)","","LVA-OG","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Ogres novads","","LVA-067","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Olaines novads","","LVA-068","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Ozolnieku novads","","LVA-069","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Pārgaujas novads","","LVA-070","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Pāvilostas novads","","LVA-071","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Pļaviņu novads","","LVA-072","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Preiļu Apriņķis (obsolete)","","LVA-PR","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Preiļu novads","","LVA-073","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Priekules novads","","LVA-074","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Priekuļu novads","","LVA-075","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Raunas novads","","LVA-076","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Rēzekne","","LVA-REZ","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Rēzeknes Apriņķis (obsolete)","","LVA-RE","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Rēzeknes novads","","LVA-077","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Riebiņu novads","","LVA-078","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Rīga","","LVA-RIX","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Rīgas Apriņķis (obsolete)","","LVA-RI","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Rojas novads","","LVA-079","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Ropažu novads","","LVA-080","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Rucavas novads","","LVA-081","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Rugāju novads","","LVA-082","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Rūjienas novads","","LVA-084","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Rundāles novads","","LVA-083","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Salacgrīvas novads","","LVA-086","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Salas novads","","LVA-085","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Salaspils novads","","LVA-087","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Saldus Apriņķis (obsolete)","","LVA-SA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Saldus novads","","LVA-088","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Saulkrastu novads","","LVA-089","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Sējas novads","","LVA-090","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Siguldas novads","","LVA-091","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Skrīveru novads","","LVA-092","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Skrundas novads","","LVA-093","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Smiltenes novads","","LVA-094","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Stopiņu novads","","LVA-095","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Latvia","Strenču novads","","LVA-096","","","","","","","","","","","","","","","",""
